ZCTA5,concat_county_name,concat_state_name
48505,Genesee County,Michigan
48506,Genesee County,Michigan
48507,Genesee County,Michigan
48509,Genesee County,Michigan
48519,Genesee County,Michigan
48529,Genesee County,Michigan
48532,Genesee County,Michigan
48551,Genesee County,Michigan
48553,Genesee County,Michigan
48554,Genesee County,Michigan
48601,Saginaw County,Michigan
48602,Saginaw County,Michigan
48603,Saginaw County,Michigan
48604,Bay County|Saginaw County,Michigan
48607,Saginaw County,Michigan
48609,Saginaw County,Michigan
48610,Arenac County|Gladwin County|Ogemaw County,Michigan
48611,Bay County,Michigan
48612,Gladwin County|Midland County,Michigan
48613,Bay County|Gladwin County,Michigan
48614,Gratiot County|Saginaw County,Michigan
48615,Gratiot County|Midland County,Michigan
48616,Saginaw County|Shiawassee County,Michigan
48617,Clare County|Isabella County,Michigan
48618,Gladwin County|Isabella County|Midland County,Michigan
48619,Montmorency County|Oscoda County,Michigan
48621,Oscoda County,Michigan
48622,Clare County|Isabella County,Michigan
48623,Bay County|Midland County|Saginaw County,Michigan
48624,Clare County|Gladwin County|Ogemaw County|Roscommon County,Michigan
48625,Clare County,Michigan
48626,Midland County|Saginaw County,Michigan
48627,Roscommon County,Michigan
48628,Gladwin County|Midland County,Michigan
48629,Roscommon County,Michigan
48630,Roscommon County,Michigan
48631,Bay County,Michigan
48632,Clare County|Isabella County|Osceola County,Michigan
48633,Clare County,Michigan
48634,Bay County,Michigan
48635,Ogemaw County,Michigan
48636,Oscoda County,Michigan
48637,Gratiot County|Midland County|Saginaw County,Michigan
48638,Saginaw County,Michigan
48640,Midland County,Michigan
48642,Bay County|Midland County,Michigan
48647,Alcona County|Oscoda County,Michigan
48649,Saginaw County|Shiawassee County,Michigan
48650,Arenac County|Bay County,Michigan
48651,Roscommon County,Michigan
48652,Bay County|Gladwin County|Midland County,Michigan
48653,Crawford County|Roscommon County,Michigan
48654,Ogemaw County|Oscoda County,Michigan
48655,Saginaw County,Michigan
48656,Roscommon County,Michigan
48657,Midland County,Michigan
48658,Arenac County|Bay County,Michigan
48659,Arenac County|Bay County,Michigan
48661,Ogemaw County,Michigan
48662,Gratiot County|Midland County,Michigan
48667,Midland County,Michigan
48701,Tuscola County,Michigan
48703,Arenac County,Michigan
48705,Alcona County,Michigan
48706,Bay County,Michigan
48708,Bay County|Saginaw County,Michigan
48710,Bay County,Michigan
48720,Huron County,Michigan
48721,Alcona County,Michigan
48722,Saginaw County,Michigan
48723,Tuscola County,Michigan
48724,Saginaw County,Michigan
48725,Huron County,Michigan
48726,Huron County|Sanilac County|Tuscola County,Michigan
48727,Lapeer County|Tuscola County,Michigan
48728,Alcona County|Oscoda County,Michigan
48729,Tuscola County,Michigan
48730,Iosco County,Michigan
48731,Huron County,Michigan
48732,Bay County,Michigan
48733,Tuscola County,Michigan
48734,Saginaw County|Tuscola County,Michigan
48735,Huron County|Tuscola County,Michigan
48737,Alcona County|Iosco County,Michigan
48738,Alcona County|Iosco County,Michigan
48739,Iosco County|Ogemaw County,Michigan
48740,Alcona County,Michigan
48741,Tuscola County,Michigan
48742,Alcona County,Michigan
48743,Iosco County,Michigan
48744,Lapeer County|Tuscola County,Michigan
48745,Alcona County|Iosco County,Michigan
48746,Genesee County|Tuscola County,Michigan
48747,Bay County|Saginaw County,Michigan
48748,Iosco County,Michigan
48749,Arenac County,Michigan
48750,Alcona County|Iosco County,Michigan
48754,Huron County,Michigan
48755,Huron County,Michigan
48756,Ogemaw County,Michigan
48757,Bay County|Saginaw County|Tuscola County,Michigan
48759,Huron County|Tuscola County,Michigan
48760,Lapeer County|Tuscola County,Michigan
48761,Alcona County|Iosco County|Ogemaw County|Oscoda County,Michigan
48762,Alcona County|Alpena County,Michigan
48763,Arenac County|Iosco County,Michigan
48765,Arenac County|Iosco County,Michigan
48766,Arenac County,Michigan
48767,Huron County|Tuscola County,Michigan
48768,Tuscola County,Michigan
48770,Iosco County,Michigan
48801,Gratiot County,Michigan
48806,Gratiot County,Michigan
48807,Gratiot County|Saginaw County,Michigan
48808,Clinton County,Michigan
48809,Ionia County|Kent County|Montcalm County,Michigan
48811,Gratiot County|Montcalm County,Michigan
48813,Calhoun County|Eaton County,Michigan
48815,Ionia County|Kent County,Michigan
48816,Livingston County,Michigan
48817,Shiawassee County,Michigan
48818,Montcalm County,Michigan
48819,Ingham County,Michigan
48820,Clinton County,Michigan
48821,Eaton County|Ingham County,Michigan
48822,Clinton County,Michigan
48823,Clinton County|Ingham County,Michigan
48825,Ingham County,Michigan
48827,Eaton County|Ingham County|Jackson County,Michigan
48829,Isabella County|Montcalm County,Michigan
48831,Clinton County|Gratiot County|Saginaw County|Shiawassee County,Michigan
48832,Gratiot County,Michigan
48834,Ionia County|Montcalm County,Michigan
48835,Clinton County|Gratiot County,Michigan
48836,Livingston County,Michigan
48837,Clinton County|Eaton County|Ionia County,Michigan
48838,Ionia County|Kent County|Montcalm County,Michigan
48840,Clinton County|Ingham County|Shiawassee County,Michigan
48841,Saginaw County|Shiawassee County,Michigan
48842,Ingham County,Michigan
48843,Livingston County,Michigan
48845,Clinton County|Gratiot County|Ionia County|Montcalm County,Michigan
48846,Ionia County,Michigan
48847,Gratiot County,Michigan
48848,Clinton County|Shiawassee County,Michigan
48849,Barry County|Eaton County|Ionia County,Michigan
48850,Mecosta County|Montcalm County,Michigan
48851,Ionia County,Michigan
48852,Montcalm County,Michigan
48853,Clinton County,Michigan
48854,Ingham County,Michigan
48855,Livingston County,Michigan
48856,Gratiot County,Michigan
48857,Shiawassee County,Michigan
48858,Isabella County|Midland County,Michigan
48860,Ionia County,Michigan
48861,Eaton County|Ionia County,Michigan
48864,Ingham County,Michigan
48865,Ionia County,Michigan
48866,Clinton County|Shiawassee County,Michigan
48867,Shiawassee County,Michigan
48870,Ionia County,Michigan
48871,Gratiot County,Michigan
48872,Ingham County|Livingston County|Shiawassee County,Michigan
48873,Clinton County|Ionia County,Michigan
48874,Gratiot County,Michigan
48875,Clinton County|Ionia County,Michigan
48876,Eaton County,Michigan
48877,Gratiot County|Isabella County|Montcalm County,Michigan
48878,Isabella County,Michigan
48879,Clinton County|Gratiot County,Michigan
48880,Gratiot County|Isabella County|Midland County,Michigan
48881,Ionia County,Michigan
48883,Isabella County|Midland County,Michigan
48884,Montcalm County,Michigan
48885,Montcalm County,Michigan
48886,Mecosta County|Montcalm County,Michigan
48888,Montcalm County,Michigan
48889,Gratiot County,Michigan
48890,Eaton County|Ionia County,Michigan
48891,Montcalm County,Michigan
48892,Ingham County|Livingston County,Michigan
48893,Isabella County,Michigan
48894,Clinton County,Michigan
48895,Ingham County,Michigan
48896,Isabella County,Michigan
48897,Barry County|Eaton County,Michigan
48906,Clinton County|Eaton County|Ingham County,Michigan
48910,Ingham County,Michigan
48911,Eaton County|Ingham County,Michigan
48912,Ingham County,Michigan
48915,Ingham County,Michigan
48917,Eaton County|Ingham County,Michigan
48921,Ingham County,Michigan
48933,Ingham County,Michigan
49001,Kalamazoo County,Michigan
49002,Kalamazoo County,Michigan
49004,Kalamazoo County,Michigan
49006,Kalamazoo County,Michigan
49007,Kalamazoo County,Michigan
49008,Kalamazoo County,Michigan
49009,Kalamazoo County|Van Buren County,Michigan
49010,Allegan County|Van Buren County,Michigan
49011,Branch County|Calhoun County|St. Joseph County,Michigan
49012,Calhoun County|Kalamazoo County,Michigan
49013,Van Buren County,Michigan
49014,Calhoun County,Michigan
49015,Calhoun County,Michigan
49017,Barry County|Calhoun County,Michigan
49021,Barry County|Calhoun County|Eaton County,Michigan
49022,Berrien County|Van Buren County,Michigan
49024,Kalamazoo County,Michigan
49026,Allegan County|Van Buren County,Michigan
49027,Van Buren County,Michigan
49028,Branch County,Michigan
49029,Calhoun County,Michigan
49030,Branch County|St. Joseph County,Michigan
49031,Cass County,Michigan
49032,St. Joseph County,Michigan
49033,Calhoun County,Michigan
49034,Calhoun County|Kalamazoo County,Michigan
49036,Branch County,Michigan
49037,Calhoun County,Michigan
49038,Berrien County|Van Buren County,Michigan
49040,Branch County|St. Joseph County,Michigan
49042,Cass County|St. Joseph County,Michigan
49043,Van Buren County,Michigan
49045,Cass County|Van Buren County,Michigan
49046,Barry County,Michigan
49047,Berrien County|Cass County|Van Buren County,Michigan
49048,Kalamazoo County,Michigan
49050,Barry County,Michigan
49051,Calhoun County,Michigan
49052,Calhoun County|Kalamazoo County,Michigan
49053,Kalamazoo County,Michigan
49055,Allegan County|Van Buren County,Michigan
49056,Allegan County|Van Buren County,Michigan
49057,Van Buren County,Michigan
49058,Barry County,Michigan
49060,Barry County|Kalamazoo County,Michigan
49061,Cass County,Michigan
49064,Van Buren County,Michigan
49065,Van Buren County,Michigan
49066,St. Joseph County,Michigan
49067,Cass County|St. Joseph County|Van Buren County,Michigan
49068,Calhoun County,Michigan
49070,Allegan County,Michigan
49071,Kalamazoo County|Van Buren County,Michigan
49072,St. Joseph County,Michigan
49073,Barry County|Eaton County,Michigan
49074,Kalamazoo County,Michigan
49075,St. Joseph County,Michigan
49076,Calhoun County|Eaton County,Michigan
49078,Allegan County|Kalamazoo County|Van Buren County,Michigan
49079,Van Buren County,Michigan
49080,Allegan County|Barry County|Kalamazoo County,Michigan
49082,Branch County|Hillsdale County,Michigan
49083,Barry County|Kalamazoo County,Michigan
49084,Berrien County,Michigan
49085,Berrien County,Michigan
49087,Kalamazoo County|Van Buren County,Michigan
49088,Kalamazoo County,Michigan
49089,Branch County,Michigan
49090,Allegan County|Van Buren County,Michigan
49091,St. Joseph County,Michigan
49092,Branch County|Calhoun County,Michigan
49093,Cass County|St. Joseph County,Michigan
49094,Branch County|Calhoun County,Michigan
49095,Cass County,Michigan
49096,Eaton County,Michigan
49097,Kalamazoo County|St. Joseph County,Michigan
49098,Berrien County|Van Buren County,Michigan
49099,Cass County|St. Joseph County,Michigan
49101,Berrien County,Michigan
49102,Berrien County|Cass County,Michigan
49103,Berrien County,Michigan
49104,Berrien County,Michigan
49106,Berrien County,Michigan
49107,Berrien County,Michigan
49111,Berrien County|Cass County,Michigan
49112,Cass County,Michigan
49113,Berrien County,Michigan
49115,Berrien County,Michigan
49116,Berrien County,Michigan
49117,Berrien County,Michigan
49119,Berrien County,Michigan
49120,Berrien County|Cass County,Michigan
49125,Berrien County,Michigan
49126,Berrien County,Michigan
49127,Berrien County,Michigan
49128,Berrien County,Michigan
49129,Berrien County,Michigan
49130,Cass County,Michigan
49201,Jackson County,Michigan
49202,Jackson County,Michigan
49203,Jackson County,Michigan
49220,Hillsdale County|Lenawee County,Michigan
49221,Lenawee County,Michigan
49224,Calhoun County|Jackson County,Michigan
49227,Hillsdale County,Michigan
49228,Lenawee County,Michigan
49229,Lenawee County|Monroe County,Michigan
49230,Jackson County|Lenawee County,Michigan
49232,Hillsdale County,Michigan
49233,Hillsdale County|Jackson County|Lenawee County,Michigan
49234,Jackson County,Michigan
49235,Lenawee County,Michigan
49236,Lenawee County|Washtenaw County,Michigan
49237,Calhoun County|Jackson County,Michigan
49238,Lenawee County|Monroe County,Michigan
49240,Jackson County|Washtenaw County,Michigan
49241,Jackson County,Michigan
49242,Hillsdale County,Michigan
49245,Branch County|Calhoun County|Jackson County,Michigan
49246,Hillsdale County|Jackson County,Michigan
49247,Hillsdale County|Lenawee County,Michigan
49248,Lenawee County,Michigan
49249,Hillsdale County|Jackson County,Michigan
49250,Hillsdale County|Jackson County,Michigan
49251,Ingham County|Jackson County,Michigan
49252,Branch County|Calhoun County|Hillsdale County|Jackson County,Michigan
49253,Lenawee County,Michigan
49254,Jackson County,Michigan
49255,Branch County|Hillsdale County,Michigan
49256,Lenawee County,Michigan
49259,Jackson County,Michigan
49261,Jackson County,Michigan
49262,Hillsdale County,Michigan
49263,Jackson County,Michigan
49264,Ingham County|Jackson County,Michigan
49265,Lenawee County,Michigan
49266,Hillsdale County,Michigan
49267,Lenawee County|Monroe County,Michigan
49268,Lenawee County,Michigan
49269,Jackson County,Michigan
49270,Monroe County,Michigan
49271,Hillsdale County,Michigan
49272,Jackson County,Michigan
49274,Branch County|Hillsdale County,Michigan
49276,Lenawee County|Monroe County,Michigan
49277,Jackson County,Michigan
49279,Lenawee County,Michigan
49282,Hillsdale County,Michigan
49283,Jackson County,Michigan
49284,Calhoun County|Eaton County|Jackson County,Michigan
49285,Ingham County|Jackson County|Livingston County|Washtenaw County,Michigan
49286,Lenawee County,Michigan
49287,Lenawee County|Washtenaw County,Michigan
49288,Hillsdale County|Lenawee County,Michigan
49289,Lenawee County,Michigan
49301,Kent County,Michigan
49302,Kent County,Michigan
49303,Muskegon County|Newaygo County,Michigan
49304,Lake County,Michigan
49305,Isabella County|Mecosta County,Michigan
49306,Kent County,Michigan
49307,Mecosta County|Newaygo County,Michigan
49309,Lake County|Newaygo County,Michigan
49310,Isabella County|Mecosta County|Montcalm County,Michigan
49312,Newaygo County,Michigan
49315,Allegan County|Kent County|Ottawa County,Michigan
49316,Allegan County|Barry County|Kent County,Michigan
49318,Kent County|Muskegon County|Ottawa County,Michigan
49319,Kent County,Michigan
49320,Mecosta County,Michigan
49321,Kent County,Michigan
49322,Montcalm County,Michigan
49323,Allegan County,Michigan
49325,Barry County|Ionia County|Kent County,Michigan
49326,Kent County|Montcalm County,Michigan
49327,Kent County|Newaygo County,Michigan
49328,Allegan County,Michigan
49329,Montcalm County|Newaygo County,Michigan
49330,Kent County|Muskegon County|Newaygo County|Ottawa County,Michigan
49331,Ionia County|Kent County,Michigan
49332,Mecosta County,Michigan
49333,Allegan County|Barry County|Kent County,Michigan
49335,Allegan County,Michigan
49336,Mecosta County|Montcalm County|Newaygo County,Michigan
49337,Mecosta County|Montcalm County|Newaygo County,Michigan
49338,Mecosta County|Newaygo County|Osceola County,Michigan
49339,Montcalm County,Michigan
49340,Isabella County|Mecosta County,Michigan
49341,Kent County,Michigan
49342,Mecosta County,Michigan
49343,Kent County|Montcalm County|Newaygo County,Michigan
49344,Allegan County|Barry County,Michigan
49345,Kent County,Michigan
49346,Mecosta County|Newaygo County,Michigan
49347,Kent County|Montcalm County,Michigan
49348,Allegan County|Barry County|Kent County,Michigan
49349,Newaygo County,Michigan
49401,Ottawa County,Michigan
49402,Lake County|Mason County|Oceana County,Michigan
49403,Kent County|Muskegon County|Ottawa County,Michigan
49404,Muskegon County|Ottawa County,Michigan
49405,Mason County,Michigan
49406,Allegan County,Michigan
49408,Allegan County,Michigan
49410,Mason County,Michigan
49411,Mason County,Michigan
49412,Muskegon County|Newaygo County|Oceana County,Michigan
49415,Muskegon County|Ottawa County,Michigan
49417,Ottawa County,Michigan
49418,Kent County|Ottawa County,Michigan
49419,Allegan County,Michigan
49420,Oceana County,Michigan
49421,Newaygo County|Oceana County,Michigan
49423,Allegan County|Ottawa County,Michigan
49424,Ottawa County,Michigan
49425,Muskegon County|Newaygo County|Oceana County,Michigan
49426,Allegan County|Ottawa County,Michigan
49428,Ottawa County,Michigan
49431,Mason County,Michigan
49434,Allegan County|Ottawa County,Michigan
49435,Ottawa County,Michigan
49436,Oceana County,Michigan
49437,Muskegon County|Oceana County,Michigan
49440,Muskegon County,Michigan
49441,Muskegon County,Michigan
49442,Muskegon County,Michigan
49444,Muskegon County,Michigan
49445,Muskegon County,Michigan
49446,Oceana County,Michigan
49448,Muskegon County|Ottawa County,Michigan
49449,Mason County|Oceana County,Michigan
49450,Allegan County,Michigan
49451,Muskegon County|Ottawa County,Michigan
49452,Oceana County,Michigan
49453,Allegan County,Michigan
49454,Mason County,Michigan
49455,Oceana County,Michigan
49456,Muskegon County|Ottawa County,Michigan
49457,Muskegon County|Newaygo County,Michigan
49458,Mason County,Michigan
49459,Newaygo County|Oceana County,Michigan
49460,Ottawa County,Michigan
49461,Muskegon County,Michigan
49464,Allegan County|Ottawa County,Michigan
49503,Kent County,Michigan
49504,Kent County,Michigan
49505,Kent County,Michigan
49506,Kent County,Michigan
49507,Kent County,Michigan
49508,Kent County,Michigan
49509,Kent County,Michigan
49512,Kent County,Michigan
49519,Kent County,Michigan
49525,Kent County,Michigan
49534,Kent County|Ottawa County,Michigan
49544,Kent County|Ottawa County,Michigan
49546,Kent County,Michigan
49548,Kent County,Michigan
49601,Missaukee County|Wexford County,Michigan
49611,Antrim County,Michigan
49612,Antrim County|Kalkaska County,Michigan
49613,Benzie County|Manistee County,Michigan
49614,Manistee County,Michigan
49615,Antrim County,Michigan
49616,Benzie County,Michigan
49617,Benzie County,Michigan
49618,Wexford County,Michigan
49619,Manistee County,Michigan
49620,Grand Traverse County|Wexford County,Michigan
49621,Leelanau County,Michigan
49622,Antrim County,Michigan
49623,Lake County,Michigan
49625,Manistee County|Wexford County,Michigan
49626,Manistee County,Michigan
49627,Antrim County,Michigan
49628,Benzie County,Michigan
49629,Antrim County,Michigan
49630,Benzie County|Leelanau County,Michigan
49631,Mecosta County|Osceola County,Michigan
49632,Missaukee County,Michigan
49633,Grand Traverse County|Kalkaska County|Missaukee County|Wexford County,Michigan
49634,Manistee County,Michigan
49635,Benzie County,Michigan
49636,Leelanau County,Michigan
49637,Grand Traverse County,Michigan
49638,Manistee County|Wexford County,Michigan
49639,Mecosta County|Osceola County,Michigan
49640,Benzie County,Michigan
49642,Lake County,Michigan
49643,Benzie County|Grand Traverse County,Michigan
49644,Lake County|Manistee County|Mason County,Michigan
49645,Manistee County,Michigan
49646,Kalkaska County,Michigan
49648,Antrim County,Michigan
49649,Grand Traverse County|Wexford County,Michigan
49650,Benzie County,Michigan
49651,Missaukee County,Michigan
49653,Leelanau County,Michigan
49654,Leelanau County,Michigan
49655,Lake County|Osceola County,Michigan
49656,Lake County,Michigan
49657,Missaukee County,Michigan
49659,Antrim County|Kalkaska County,Michigan
49660,Manistee County|Mason County,Michigan
49663,Missaukee County|Wexford County,Michigan
49664,Leelanau County,Michigan
49665,Clare County|Missaukee County|Osceola County,Michigan
49666,Grand Traverse County,Michigan
49667,Missaukee County,Michigan
49668,Manistee County|Wexford County,Michigan
49670,Leelanau County,Michigan
49674,Leelanau County,Michigan
49675,Manistee County,Michigan
49676,Antrim County|Kalkaska County,Michigan
49677,Lake County|Newaygo County|Osceola County,Michigan
49679,Mecosta County|Osceola County,Michigan
49680,Grand Traverse County|Kalkaska County,Michigan
49682,Leelanau County,Michigan
49683,Benzie County|Grand Traverse County|Manistee County,Michigan
49684,Benzie County|Grand Traverse County|Leelanau County,Michigan
49686,Grand Traverse County,Michigan
49688,Lake County|Osceola County|Wexford County,Michigan
49689,Manistee County|Wexford County,Michigan
49690,Antrim County|Grand Traverse County|Kalkaska County,Michigan
49701,Cheboygan County|Emmet County,Michigan
49705,Cheboygan County,Michigan
49706,Cheboygan County|Emmet County,Michigan
49707,Alpena County|Presque Isle County,Michigan
49709,Montmorency County,Michigan
49710,Chippewa County,Michigan
49712,Antrim County|Charlevoix County,Michigan
49713,Antrim County|Charlevoix County|Emmet County,Michigan
49715,Chippewa County,Michigan
49716,Cheboygan County|Emmet County,Michigan
49717,Cheboygan County,Michigan
49718,Cheboygan County|Emmet County,Michigan
49719,Mackinac County,Michigan
49720,Antrim County|Charlevoix County,Michigan
49721,Cheboygan County,Michigan
49722,Emmet County,Michigan
49724,Chippewa County,Michigan
49725,Chippewa County,Michigan
49726,Chippewa County,Michigan
49727,Antrim County|Charlevoix County,Michigan
49728,Chippewa County,Michigan
49729,Antrim County|Charlevoix County,Michigan
49730,Antrim County|Charlevoix County|Otsego County,Michigan
49733,Crawford County|Otsego County,Michigan
49735,Otsego County,Michigan
49736,Chippewa County,Michigan
49738,Crawford County|Kalkaska County|Otsego County,Michigan
49740,Emmet County,Michigan
49743,Presque Isle County,Michigan
49744,Alpena County,Michigan
49745,Mackinac County,Michigan
49746,Alpena County|Montmorency County,Michigan
49747,Alcona County|Alpena County,Michigan
49748,Chippewa County|Luce County,Michigan
49749,Cheboygan County,Michigan
49751,Montmorency County|Otsego County,Michigan
49752,Chippewa County,Michigan
49753,Alpena County,Michigan
49755,Cheboygan County|Emmet County,Michigan
49756,Crawford County|Montmorency County|Oscoda County|Otsego County,Michigan
49757,Mackinac County,Michigan
49759,Presque Isle County,Michigan
49760,Mackinac County,Michigan
49762,Mackinac County,Michigan
49764,Emmet County,Michigan
49765,Cheboygan County|Presque Isle County,Michigan
49766,Alpena County,Michigan
49768,Chippewa County,Michigan
49769,Cheboygan County|Emmet County,Michigan
49770,Charlevoix County|Emmet County,Michigan
49774,Chippewa County|Mackinac County,Michigan
49775,Mackinac County,Michigan
49776,Alpena County|Presque Isle County,Michigan
49777,Presque Isle County,Michigan
49779,Presque Isle County,Michigan
49780,Chippewa County|Mackinac County,Michigan
49781,Mackinac County,Michigan
49782,Charlevoix County,Michigan
49783,Chippewa County,Michigan
49788,Chippewa County,Michigan
49791,Cheboygan County,Michigan
49793,Chippewa County|Mackinac County,Michigan
49795,Charlevoix County|Cheboygan County|Otsego County,Michigan
49796,Charlevoix County,Michigan
49799,Cheboygan County,Michigan
49801,Dickinson County,Michigan
49802,Dickinson County,Michigan
49805,Houghton County|Keweenaw County,Michigan
49806,Alger County,Michigan
49807,Delta County|Dickinson County|Menominee County,Michigan
49808,Marquette County,Michigan
49812,Menominee County,Michigan
49814,Marquette County,Michigan
49815,Dickinson County,Michigan
49816,Alger County,Michigan
49817,Delta County|Schoolcraft County,Michigan
49818,Delta County|Marquette County,Michigan
49819,Marquette County,Michigan
49820,Mackinac County,Michigan
49821,Menominee County,Michigan
49822,Alger County|Marquette County,Michigan
49825,Alger County,Michigan
49826,Alger County,Michigan
49827,Mackinac County,Michigan
49829,Delta County,Michigan
49831,Dickinson County|Marquette County,Michigan
49833,Marquette County,Michigan
49834,Dickinson County,Michigan
49835,Delta County,Michigan
49836,Mackinac County|Schoolcraft County,Michigan
49837,Delta County,Michigan
49838,Mackinac County,Michigan
49839,Alger County,Michigan
49840,Schoolcraft County,Michigan
49841,Marquette County,Michigan
49847,Menominee County,Michigan
49848,Menominee County,Michigan
49849,Marquette County,Michigan
49852,Dickinson County,Michigan
49853,Luce County|Mackinac County,Michigan
49854,Delta County|Schoolcraft County,Michigan
49855,Alger County|Marquette County,Michigan
49858,Menominee County,Michigan
49861,Baraga County|Marquette County,Michigan
49862,Alger County,Michigan
49863,Menominee County,Michigan
49864,Delta County,Michigan
49866,Marquette County,Michigan
49868,Luce County,Michigan
49870,Dickinson County,Michigan
49871,Marquette County,Michigan
49872,Delta County,Michigan
49873,Dickinson County|Menominee County,Michigan
49874,Menominee County,Michigan
49876,Dickinson County,Michigan
49877,Dickinson County,Michigan
49878,Alger County|Delta County,Michigan
49879,Iron County|Marquette County,Michigan
49880,Delta County|Marquette County,Michigan
49881,Dickinson County,Michigan
49883,Alger County|Schoolcraft County,Michigan
49884,Alger County|Schoolcraft County,Michigan
49885,Alger County|Marquette County,Michigan
49886,Menominee County,Michigan
49887,Menominee County,Michigan
49891,Alger County,Michigan
49892,Dickinson County|Menominee County,Michigan
49893,Menominee County,Michigan
49894,Delta County,Michigan
49895,Alger County|Delta County|Schoolcraft County,Michigan
49896,Menominee County,Michigan
49901,Keweenaw County,Michigan
49902,Iron County,Michigan
49903,Iron County,Michigan
49905,Houghton County,Michigan
49908,Baraga County,Michigan
49910,Ontonagon County,Michigan
49911,Gogebic County,Michigan
49912,Ontonagon County,Michigan
49913,Houghton County|Keweenaw County,Michigan
49915,Iron County,Michigan
49916,Houghton County,Michigan
49917,Houghton County,Michigan
49918,Keweenaw County,Michigan
49919,Baraga County,Michigan
49920,Iron County,Michigan
49921,Houghton County,Michigan
49922,Houghton County,Michigan
49925,Ontonagon County,Michigan
49927,Iron County,Michigan
49929,Ontonagon County,Michigan
49930,Houghton County,Michigan
49931,Houghton County,Michigan
49934,Houghton County,Michigan
49935,Iron County,Michigan
49938,Gogebic County,Michigan
49942,Houghton County,Michigan
49945,Houghton County|Keweenaw County,Michigan
49946,Baraga County,Michigan
49947,Gogebic County|Ontonagon County,Michigan
49948,Ontonagon County,Michigan
49950,Keweenaw County,Michigan
49952,Houghton County|Ontonagon County,Michigan
49953,Ontonagon County,Michigan
49955,Houghton County,Michigan
49958,Baraga County|Houghton County,Michigan
49959,Gogebic County,Michigan
49960,Ontonagon County,Michigan
49961,Houghton County,Michigan
49962,Baraga County,Michigan
49963,Houghton County,Michigan
49965,Houghton County|Ontonagon County,Michigan
49967,Houghton County|Iron County|Ontonagon County,Michigan
49968,Gogebic County,Michigan
49969,Gogebic County,Michigan
49970,Baraga County,Michigan
49971,Ontonagon County,Michigan
50001,Warren County,Iowa
50002,Adair County|Guthrie County,Iowa
50003,Dallas County,Iowa
50005,Marshall County,Iowa
50006,Franklin County|Hardin County,Iowa
50007,Polk County,Iowa
50008,Wayne County,Iowa
50009,Polk County,Iowa
50010,Story County,Iowa
50011,Story County,Iowa
50012,Story County,Iowa
50014,Boone County|Story County,Iowa
50020,Adair County|Audubon County|Cass County,Iowa
50021,Polk County,Iowa
50022,Audubon County|Cass County|Shelby County,Iowa
50023,Polk County,Iowa
50025,Audubon County,Iowa
50026,Greene County|Guthrie County,Iowa
50027,Mahaska County|Poweshiek County,Iowa
50028,Jasper County,Iowa
50029,Greene County|Guthrie County,Iowa
50032,Polk County,Iowa
50033,Madison County,Iowa
50034,Hamilton County|Wright County,Iowa
50035,Polk County,Iowa
50036,Boone County,Iowa
50038,Dallas County,Iowa
50039,Dallas County,Iowa
50041,Franklin County,Iowa
50042,Audubon County,Iowa
50044,Mahaska County|Marion County|Monroe County,Iowa
50046,Polk County|Story County,Iowa
50047,Polk County|Warren County,Iowa
50048,Adair County|Guthrie County,Iowa
50049,Lucas County|Wayne County,Iowa
50050,Greene County,Iowa
50051,Marshall County,Iowa
50052,Wayne County,Iowa
50054,Jasper County,Iowa
50055,Jasper County|Story County,Iowa
50056,Story County,Iowa
50057,Marion County,Iowa
50058,Audubon County|Carroll County|Greene County|Guthrie County,Iowa
50060,Wayne County,Iowa
50061,Dallas County|Madison County|Polk County|Warren County,Iowa
50062,Marion County,Iowa
50063,Dallas County,Iowa
50064,Greene County,Iowa
50065,Decatur County,Iowa
50066,Dallas County,Iowa
50067,Decatur County,Iowa
50068,Lucas County|Wayne County,Iowa
50069,Dallas County,Iowa
50070,Adair County|Dallas County|Guthrie County|Madison County,Iowa
50071,Franklin County|Wright County,Iowa
50072,Dallas County|Madison County,Iowa
50073,Polk County,Iowa
50074,Ringgold County|Union County,Iowa
50075,Hamilton County,Iowa
50076,Audubon County,Iowa
50078,Marshall County,Iowa
50101,Wright County,Iowa
50102,Hardin County,Iowa
50103,Decatur County,Iowa
50104,Keokuk County|Mahaska County,Iowa
50105,Story County,Iowa
50106,Jasper County|Marshall County|Poweshiek County|Tama County,Iowa
50107,Boone County|Greene County,Iowa
50108,Clarke County|Decatur County,Iowa
50109,Dallas County|Polk County,Iowa
50111,Dallas County|Polk County,Iowa
50112,Jasper County|Poweshiek County,Iowa
50115,Guthrie County,Iowa
50116,Marion County,Iowa
50117,Audubon County,Iowa
50118,Warren County,Iowa
50119,Marion County,Iowa
50120,Marshall County,Iowa
50122,Hardin County,Iowa
50123,Decatur County|Lucas County|Wayne County,Iowa
50124,Polk County|Story County,Iowa
50125,Warren County,Iowa
50126,Franklin County|Hardin County,Iowa
50127,Jasper County,Iowa
50128,Dallas County|Greene County|Guthrie County,Iowa
50129,Greene County,Iowa
50130,Hamilton County,Iowa
50131,Polk County,Iowa
50132,Hamilton County,Iowa
50133,Decatur County|Ringgold County,Iowa
50134,Boone County|Story County,Iowa
50135,Jasper County,Iowa
50136,Iowa County|Keokuk County,Iowa
50138,Marion County,Iowa
50139,Lucas County|Marion County|Warren County,Iowa
50140,Decatur County|Ringgold County,Iowa
50141,Jasper County|Marshall County,Iowa
50142,Marshall County,Iowa
50143,Mahaska County,Iowa
